Record_ID,Year,Paper,Row_Number,Source_Raw_Mark_or_Label,B1_Value,B2_Value,Other_Result,Source_File,Source_Region,Original_Row_Text,Visual_Confidence,Verification_Status,Notes
2018_3B_32,2018,3B,33,32,32,12,,2018.JPG,"Paper 3B Table (middle, 0-42)",32 | 12,High,Verified,
2018_3B_33,2018,3B,34,33,33,13,,2018.JPG,"Paper 3B Table (middle, 0-42)",33 | 13,High,Verified,
2018_3B_34,2018,3B,35,34,34,14,,2018.JPG,"Paper 3B Table (middle, 0-42)",34 | 14,High,Verified,
2018_3B_35,2018,3B,36,35,35,15,,2018.JPG,"Paper 3B Table (middle, 0-42)",35 | 15,High,Verified,
2018_3B_36,2018,3B,37,36,36,17,,2018.JPG,"Paper 3B Table (middle, 0-42)",36 | 17,High,Verified,
2018_3B_37,2018,3B,38,37,37,18,,2018.JPG,"Paper 3B Table (middle, 0-42)",37 | 18,High,Verified,
2018_3B_38,2018,3B,39,38,38,19,,2018.JPG,"Paper 3B Table (middle, 0-42)",38 | 19,High,Verified,
2018_3B_39,2018,3B,40,39,39,20,,2018.JPG,"Paper 3B Table (middle, 0-42)",39 | 20,High,Verified,
2018_3B_40,2018,3B,41,40,40,22,,2018.JPG,"Paper 3B Table (middle, 0-42)",40 | 22,High,Verified,
2018_3B_41,2018,3B,42,41,41,23,,2018.JPG,"Paper 3B Table (middle, 0-42)",41 | 23,High,Verified,
2018_3B_42,2018,3B,43,42,42,24,,2018.JPG,"Paper 3B Table (middle, 0-42)",42 | 24,High,Verified,
2018_3B_43,2018,3B,44,43,43,25,,2018.JPG,"Paper 3B Table (right, 43-52)",43 | 25,High,Verified,
2018_3B_44,2018,3B,45,44,44,27,,2018.JPG,"Paper 3B Table (right, 43-52)",44 | 27,High,Verified,
2018_3B_45,2018,3B,46,45,45,29,,2018.JPG,"Paper 3B Table (right, 43-52)",45 | 29,High,Verified,
2018_3B_46,2018,3B,47,46,46,30,,2018.JPG,"Paper 3B Table (right, 43-52)",46 | 30,High,Verified,
2018_3B_47,2018,3B,48,47,47,32,,2018.JPG,"Paper 3B Table (right, 43-52)",47 | 32,High,Verified,
2018_3B_48,2018,3B,49,48,48,35,,2018.JPG,"Paper 3B Table (right, 43-52)",48 | 35,High,Verified,
2018_3B_49,2018,3B,50,49,49,38,,2018.JPG,"Paper 3B Table (right, 43-52)",49 | 38,High,Verified,
2018_3B_50,2018,3B,51,50,50,41,,2018.JPG,"Paper 3B Table (right, 43-52)",50 | 41,High,Verified,
2018_3B_51,2018,3B,52,51,51,44,,2018.JPG,"Paper 3B Table (right, 43-52)",51 | 44,High,Verified,
2018_3B_52,2018,3B,53,52,52,47,,2018.JPG,"Paper 3B Table (right, 43-52)",52 | 47,High,Verified,
1,2019,1B,1,0,0,0,,2019.JPG,Left Table,0 | 0,High,Verified,Paper 1B Conversion
2,2019,1B,2,1,1,1,,2019.JPG,Left Table,1 | 1,High,Verified,Paper 1B Conversion
3,2019,1B,3,2,2,1,,2019.JPG,Left Table,2 | 1,High,Verified,Paper 1B Conversion
4,2019,1B,4,3,3,2,,2019.JPG,Left Table,3 | 2,High,Verified,Paper 1B Conversion
5,2019,1B,5,4,4,2,,2019.JPG,Left Table,4 | 2,High,Verified,Paper 1B Conversion
6,2019,1B,6,5,5,3,,2019.JPG,Left Table,5 | 3,High,Verified,Paper 1B Conversion
7,2019,1B,7,6,6,3,,2019.JPG,Left Table,6 | 3,High,Verified,Paper 1B Conversion
8,2019,1B,8,7,7,4,,2019.JPG,Left Table,7 | 4,High,Verified,Paper 1B Conversion
9,2019,1B,9,8,8,4,,2019.JPG,Left Table,8 | 4,High,Verified,Paper 1B Conversion
10,2019,1B,10,9,9,4,,2019.JPG,Left Table,9 | 4,High,Verified,Paper 1B Conversion
11,2019,1B,11,10,10,5,,2019.JPG,Left Table,10 | 5,High,Verified,Paper 1B Conversion
12,2019,1B,12,11,11,5,,2019.JPG,Left Table,11 | 5,High,Verified,Paper 1B Conversion
13,2019,1B,13,12,12,5,,2019.JPG,Left Table,12 | 5,High,Verified,Paper 1B Conversion
14,2019,1B,14,13,13,6,,2019.JPG,Left Table,13 | 6,High,Verified,Paper 1B Conversion
15,2019,1B,15,14,14,6,,2019.JPG,Left Table,14 | 6,High,Verified,Paper 1B Conversion
16,2019,1B,16,15,15,6,,2019.JPG,Left Table,15 | 6,High,Verified,Paper 1B Conversion
17,2019,1B,17,16,16,7,,2019.JPG,Left Table,16 | 7,High,Verified,Paper 1B Conversion
18,2019,1B,18,17,17,7,,2019.JPG,Left Table,17 | 7,High,Verified,Paper 1B Conversion
19,2019,1B,19,18,18,8,,2019.JPG,Left Table,18 | 8,High,Verified,Paper 1B Conversion
20,2019,1B,20,19,19,8,,2019.JPG,Left Table,19 | 8,High,Verified,Paper 1B Conversion
21,2019,1B,21,20,20,9,,2019.JPG,Left Table,20 | 9,High,Verified,Paper 1B Conversion
22,2019,1B,22,21,21,9,,2019.JPG,Left Table,21 | 9,High,Verified,Paper 1B Conversion
23,2019,1B,23,22,22,10,,2019.JPG,Left Table,22 | 10,High,Verified,Paper 1B Conversion
24,2019,1B,24,23,23,10,,2019.JPG,Left Table,23 | 10,High,Verified,Paper 1B Conversion
25,2019,1B,25,24,24,11,,2019.JPG,Left Table,24 | 11,High,Verified,Paper 1B Conversion
26,2019,1B,26,25,25,11,,2019.JPG,Left Table,25 | 11,High,Verified,Paper 1B Conversion
27,2019,1B,27,26,26,12,,2019.JPG,Left Table,26 | 12,High,Verified,Paper 1B Conversion
28,2019,1B,28,27,27,13,,2019.JPG,Left Table,27 | 13,High,Verified,Paper 1B Conversion
29,2019,1B,29,28,28,14,,2019.JPG,Left Table,28 | 14,High,Verified,Paper 1B Conversion
30,2019,1B,30,29,29,15,,2019.JPG,Left Table,29 | 15,High,Verified,Paper 1B Conversion
31,2019,1B,31,30,30,16,,2019.JPG,Left Table,30 | 16,High,Verified,Paper 1B Conversion
32,2019,1B,32,31,31,17,,2019.JPG,Left Table,31 | 17,High,Verified,Paper 1B Conversion
33,2019,1B,33,32,32,18,,2019.JPG,Left Table,32 | 18,High,Verified,Paper 1B Conversion
34,2019,1B,34,33,33,20,,2019.JPG,Left Table,33 | 20,High,Verified,Paper 1B Conversion
35,2019,1B,35,34,34,21,,2019.JPG,Left Table,34 | 21,High,Verified,Paper 1B Conversion
36,2019,1B,36,35,35,23,,2019.JPG,Left Table,35 | 23,High,Verified,Paper 1B Conversion
37,2019,1B,37,36,36,25,,2019.JPG,Left Table,36 | 25,High,Verified,Paper 1B Conversion
38,2019,1B,38,37,37,28,,2019.JPG,Left Table,37 | 28,High,Verified,Paper 1B Conversion
39,2019,1B,39,38,38,31,,2019.JPG,Left Table,38 | 31,High,Verified,Paper 1B Conversion
40,2019,1B,40,39,39,33,,2019.JPG,Left Table,39 | 33,High,Verified,Paper 1B Conversion
41,2019,1B,41,40,40,35,,2019.JPG,Left Table,40 | 35,High,Verified,Paper 1B Conversion
42,2019,1B,42,41,41,37,,2019.JPG,Left Table,41 | 37,High,Verified,Paper 1B Conversion
43,2019,1B,43,42,42,39,,2019.JPG,Left Table,42 | 39,High,Verified,Paper 1B Conversion
44,2019,3B,1,0,0,0,,2019.JPG,Middle Table,0 | 0,High,Verified,Paper 3B Conversion (Middle Table)
45,2019,3B,2,1,1,1,,2019.JPG,Middle Table,1 | 1,High,Verified,Paper 3B Conversion (Middle Table)
46,2019,3B,3,2,2,1,,2019.JPG,Middle Table,2 | 1,High,Verified,Paper 3B Conversion (Middle Table)
47,2019,3B,4,3,3,1,,2019.JPG,Middle Table,3 | 1,High,Verified,Paper 3B Conversion (Middle Table)
48,2019,3B,5,4,4,1,,2019.JPG,Middle Table,4 | 1,High,Verified,Paper 3B Conversion (Middle Table)
49,2019,3B,6,5,5,1,,2019.JPG,Middle Table,5 | 1,High,Verified,Paper 3B Conversion (Middle Table)
50,2019,3B,7,6,6,1,,2019.JPG,Middle Table,6 | 1,High,Verified,Paper 3B Conversion (Middle Table)
51,2019,3B,8,7,7,1,,2019.JPG,Middle Table,7 | 1,High,Verified,Paper 3B Conversion (Middle Table)
52,2019,3B,9,8,8,1,,2019.JPG,Middle Table,8 | 1,High,Verified,Paper 3B Conversion (Middle Table)
53,2019,3B,10,9,9,2,,2019.JPG,Middle Table,9 | 2,High,Verified,Paper 3B Conversion (Middle Table)
54,2019,3B,11,10,10,2,,2019.JPG,Middle Table,10 | 2,High,Verified,Paper 3B Conversion (Middle Table)
55,2019,3B,12,11,11,2,,2019.JPG,Middle Table,11 | 2,High,Verified,Paper 3B Conversion (Middle Table)
56,2019,3B,13,12,12,2,,2019.JPG,Middle Table,12 | 2,High,Verified,Paper 3B Conversion (Middle Table)
57,2019,3B,14,13,13,2,,2019.JPG,Middle Table,13 | 2,High,Verified,Paper 3B Conversion (Middle Table)
58,2019,3B,15,14,14,2,,2019.JPG,Middle Table,14 | 2,High,Verified,Paper 3B Conversion (Middle Table)
59,2019,3B,16,15,15,2,,2019.JPG,Middle Table,15 | 2,High,Verified,Paper 3B Conversion (Middle Table)
60,2019,3B,17,16,16,2,,2019.JPG,Middle Table,16 | 2,High,Verified,Paper 3B Conversion (Middle Table)
61,2019,3B,18,17,17,3,,2019.JPG,Middle Table,17 | 3,High,Verified,Paper 3B Conversion (Middle Table)
62,2019,3B,19,18,18,3,,2019.JPG,Middle Table,18 | 3,High,Verified,Paper 3B Conversion (Middle Table)
63,2019,3B,20,19,19,3,,2019.JPG,Middle Table,19 | 3,High,Verified,Paper 3B Conversion (Middle Table)
64,2019,3B,21,20,20,3,,2019.JPG,Middle Table,20 | 3,High,Verified,Paper 3B Conversion (Middle Table)
65,2019,3B,22,21,21,4,,2019.JPG,Middle Table,21 | 4,High,Verified,Paper 3B Conversion (Middle Table)
66,2019,3B,23,22,22,4,,2019.JPG,Middle Table,22 | 4,High,Verified,Paper 3B Conversion (Middle Table)
67,2019,3B,24,23,23,4,,2019.JPG,Middle Table,23 | 4,High,Verified,Paper 3B Conversion (Middle Table)
68,2019,3B,25,24,24,4,,2019.JPG,Middle Table,24 | 4,High,Verified,Paper 3B Conversion (Middle Table)
69,2019,3B,26,25,25,5,,2019.JPG,Middle Table,25 | 5,High,Verified,Paper 3B Conversion (Middle Table)
70,2019,3B,27,26,26,5,,2019.JPG,Middle Table,26 | 5,High,Verified,Paper 3B Conversion (Middle Table)
71,2019,3B,28,27,27,6,,2019.JPG,Middle Table,27 | 6,High,Verified,Paper 3B Conversion (Middle Table)
72,2019,3B,29,28,28,6,,2019.JPG,Middle Table,28 | 6,High,Verified,Paper 3B Conversion (Middle Table)
73,2019,3B,30,29,29,7,,2019.JPG,Middle Table,29 | 7,High,Verified,Paper 3B Conversion (Middle Table)
74,2019,3B,31,30,30,7,,2019.JPG,Middle Table,30 | 7,High,Verified,Paper 3B Conversion (Middle Table)
75,2019,3B,32,31,31,8,,2019.JPG,Middle Table,31 | 8,High,Verified,Paper 3B Conversion (Middle Table)
76,2019,3B,33,32,32,9,,2019.JPG,Middle Table,32 | 9,High,Verified,Paper 3B Conversion (Middle Table)
77,2019,3B,34,33,33,10,,2019.JPG,Middle Table,33 | 10,High,Verified,Paper 3B Conversion (Middle Table)
78,2019,3B,35,34,34,11,,2019.JPG,Middle Table,34 | 11,High,Verified,Paper 3B Conversion (Middle Table)
79,2019,3B,36,35,35,12,,2019.JPG,Middle Table,35 | 12,High,Verified,Paper 3B Conversion (Middle Table)
80,2019,3B,37,36,36,13,,2019.JPG,Middle Table,36 | 13,High,Verified,Paper 3B Conversion (Middle Table)
81,2019,3B,38,37,37,14,,2019.JPG,Middle Table,37 | 14,High,Verified,Paper 3B Conversion (Middle Table)
82,2019,3B,39,38,38,15,,2019.JPG,Middle Table,38 | 15,High,Verified,Paper 3B Conversion (Middle Table)
83,2019,3B,40,39,39,16,,2019.JPG,Middle Table,39 | 16,High,Verified,Paper 3B Conversion (Middle Table)
84,2019,3B,41,40,40,17,,2019.JPG,Middle Table,40 | 17,High,Verified,Paper 3B Conversion (Middle Table)
85,2019,3B,42,41,41,18,,2019.JPG,Middle Table,41 | 18,High,Verified,Paper 3B Conversion (Middle Table)
86,2019,3B,43,42,42,20,,2019.JPG,Middle Table,42 | 20,High,Verified,Paper 3B Conversion (Middle Table)
87,2019,3B,44,43,43,21,,2019.JPG,Right Table,43 | 21,High,Verified,Paper 3B Conversion (Right Table)
88,2019,3B,45,44,44,23,,2019.JPG,Right Table,44 | 23,High,Verified,Paper 3B Conversion (Right Table)
89,2019,3B,46,45,45,25,,2019.JPG,Right Table,45 | 25,High,Verified,Paper 3B Conversion (Right Table)
90,2019,3B,47,46,46,27,,2019.JPG,Right Table,46 | 27,High,Verified,Paper 3B Conversion (Right Table)
91,2019,3B,48,47,47,29,,2019.JPG,Right Table,47 | 29,High,Verified,Paper 3B Conversion (Right Table)
92,2019,3B,49,48,48,31,,2019.JPG,Right Table,48 | 31,High,Verified,Paper 3B Conversion (Right Table)
93,2019,3B,50,49,49,33,,2019.JPG,Right Table,49 | 33,High,Verified,Paper 3B Conversion (Right Table)
94,2019,3B,51,50,50,35,,2019.JPG,Right Table,50 | 35,High,Verified,Paper 3B Conversion (Right Table)
95,2019,3B,52,51,51,37,,2019.JPG,Right Table,51 | 37,High,Verified,Paper 3B Conversion (Right Table)
96,2019,3B,53,52,52,40,,2019.JPG,Right Table,52 | 40,High,Verified,Paper 3B Conversion (Right Table)
97,2019,3B,54,53,53,44,,2019.JPG,Right Table,53 | 44,High,Verified,Paper 3B Conversion (Right Table)
2020_P1B_00,2020,1B,1,,0,0,,2020.JPG,Left Block,1B1: 0 | 1B2: 0,High,Verified,First row for Paper 1B
2020_P1B_01,2020,1B,2,,1,1,,2020.JPG,Left Block,1B1: 1 | 1B2: 1,High,Verified,
2020_P1B_02,2020,1B,3,,2,1,,2020.JPG,Left Block,1B1: 2 | 1B2: 1,High,Verified,
2020_P1B_03,2020,1B,4,,3,2,,2020.JPG,Left Block,1B1: 3 | 1B2: 2,High,Verified,
2020_P1B_04,2020,1B,5,,4,2,,2020.JPG,Left Block,1B1: 4 | 1B2: 2,High,Verified,
2020_P1B_05,2020,1B,6,,5,3,,2020.JPG,Left Block,1B1: 5 | 1B2: 3,High,Verified,
2020_P1B_06,2020,1B,7,,6,3,,2020.JPG,Left Block,1B1: 6 | 1B2: 3,High,Verified,
2020_P1B_07,2020,1B,8,,7,4,,2020.JPG,Left Block,1B1: 7 | 1B2: 4,High,Verified,
2020_P1B_08,2020,1B,9,,8,4,,2020.JPG,Left Block,1B1: 8 | 1B2: 4,High,Verified,
2020_P1B_09,2020,1B,10,,9,5,,2020.JPG,Left Block,1B1: 9 | 1B2: 5,High,Verified,
2020_P1B_10,2020,1B,11,,10,5,,2020.JPG,Left Block,1B1: 10 | 1B2: 5,High,Verified,
2020_P1B_11,2020,1B,12,,11,6,,2020.JPG,Left Block,1B1: 11 | 1B2: 6,High,Verified,
2020_P1B_12,2020,1B,13,,12,6,,2020.JPG,Left Block,1B1: 12 | 1B2: 6,High,Verified,
2020_P1B_13,2020,1B,14,,13,7,,2020.JPG,Left Block,1B1: 13 | 1B2: 7,High,Verified,
2020_P1B_14,2020,1B,15,,14,7,,2020.JPG,Left Block,1B1: 14 | 1B2: 7,High,Verified,
2020_P1B_15,2020,1B,16,,15,7,,2020.JPG,Left Block,1B1: 15 | 1B2: 7,High,Verified,
2020_P1B_16,2020,1B,17,,16,8,,2020.JPG,Left Block,1B1: 16 | 1B2: 8,High,Verified,
2020_P1B_17,2020,1B,18,,17,8,,2020.JPG,Left Block,1B1: 17 | 1B2: 8,High,Verified,
2020_P1B_18,2020,1B,19,,18,8,,2020.JPG,Left Block,1B1: 18 | 1B2: 8,High,Verified,
2020_P1B_19,2020,1B,20,,19,9,,2020.JPG,Left Block,1B1: 19 | 1B2: 9,High,Verified,
2020_P1B_20,2020,1B,21,,20,9,,2020.JPG,Left Block,1B1: 20 | 1B2: 9,High,Verified,
2020_P1B_21,2020,1B,22,,21,10,,2020.JPG,Left Block,1B1: 21 | 1B2: 10,High,Verified,
2020_P1B_22,2020,1B,23,,22,10,,2020.JPG,Left Block,1B1: 22 | 1B2: 10,High,Verified,
2020_P1B_23,2020,1B,24,,23,11,,2020.JPG,Right Block,1B1: 23 | 1B2: 11,High,Verified,
2020_P1B_24,2020,1B,25,,24,11,,2020.JPG,Right Block,1B1: 24 | 1B2: 11,High,Verified,
2020_P1B_25,2020,1B,26,,25,12,,2020.JPG,Right Block,1B1: 25 | 1B2: 12,High,Verified,
2020_P1B_26,2020,1B,27,,26,13,,2020.JPG,Right Block,1B1: 26 | 1B2: 13,High,Verified,
2020_P1B_27,2020,1B,28,,27,13,,2020.JPG,Right Block,1B1: 27 | 1B2: 13,High,Verified,
2020_P1B_28,2020,1B,29,,28,14,,2020.JPG,Right Block,1B1: 28 | 1B2: 14,High,Verified,
2020_P1B_29,2020,1B,30,,29,15,,2020.JPG,Right Block,1B1: 29 | 1B2: 15,High,Verified,
2020_P1B_30,2020,1B,31,,30,16,,2020.JPG,Right Block,1B1: 30 | 1B2: 16,High,Verified,
2020_P1B_31,2020,1B,32,,31,17,,2020.JPG,Right Block,1B1: 31 | 1B2: 17,High,Verified,
2020_P1B_32,2020,1B,33,,32,18,,2020.JPG,Right Block,1B1: 32 | 1B2: 18,High,Verified,
2020_P1B_33,2020,1B,34,,33,19,,2020.JPG,Right Block,1B1: 33 | 1B2: 19,High,Verified,
2020_P1B_34,2020,1B,35,,34,20,,2020.JPG,Right Block,1B1: 34 | 1B2: 20,High,Verified,
2020_P1B_35,2020,1B,36,,35,21,,2020.JPG,Right Block,1B1: 35 | 1B2: 21,High,Verified,
2020_P1B_36,2020,1B,37,,36,23,,2020.JPG,Right Block,1B1: 36 | 1B2: 23,High,Verified,
2020_P1B_37,2020,1B,38,,37,25,,2020.JPG,Right Block,1B1: 37 | 1B2: 25,High,Verified,
2020_P1B_38,2020,1B,39,,38,27,,2020.JPG,Right Block,1B1: 38 | 1B2: 27,High,Verified,
2020_P1B_39,2020,1B,40,,39,29,,2020.JPG,Right Block,1B1: 39 | 1B2: 29,High,Verified,
2020_P1B_40,2020,1B,41,,40,32,,2020.JPG,Right Block,1B1: 40 | 1B2: 32,High,Verified,
2020_P1B_41,2020,1B,42,,41,35,,2020.JPG,Right Block,1B1: 41 | 1B2: 35,High,Verified,
2020_P1B_42,2020,1B,43,,42,38,,2020.JPG,Right Block,1B1: 42 | 1B2: 38,High,Verified,Last row for Paper 1B
2020_P3B_00,2020,3B,1,,0,0,,2020.JPG,Left Block,3B1: 0 | 3B2: 0,High,Verified,First row for Paper 3B
2020_P3B_01,2020,3B,2,,1,1,,2020.JPG,Left Block,3B1: 1 | 3B2: 1,High,Verified,
2020_P3B_02,2020,3B,3,,2,2,,2020.JPG,Left Block,3B1: 2 | 3B2: 2,High,Verified,
2020_P3B_03,2020,3B,4,,3,2,,2020.JPG,Left Block,3B1: 3 | 3B2: 2,High,Verified,
2020_P3B_04,2020,3B,5,,4,2,,2020.JPG,Left Block,3B1: 4 | 3B2: 2,High,Verified,Corrected (Audit ERR_001)
2020_P3B_05,2020,3B,6,,5,3,,2020.JPG,Left Block,3B1: 5 | 3B2: 3,High,Verified,
2020_P3B_06,2020,3B,7,,6,3,,2020.JPG,Left Block,3B1: 6 | 3B2: 3,High,Verified,Corrected (Audit ERR_002)
2020_P3B_07,2020,3B,8,,7,3,,2020.JPG,Left Block,3B1: 7 | 3B2: 3,High,Verified,Corrected (Audit ERR_003)
2020_P3B_08,2020,3B,9,,8,4,,2020.JPG,Left Block,3B1: 8 | 3B2: 4,High,Verified,Corrected (Audit ERR_004)
2020_P3B_09,2020,3B,10,,9,4,,2020.JPG,Left Block,3B1: 9 | 3B2: 4,High,Verified,Corrected (Audit ERR_005)
2020_P3B_10,2020,3B,11,,10,4,,2020.JPG,Left Block,3B1: 10 | 3B2: 4,High,Verified,Corrected (Audit ERR_006)
2020_P3B_11,2020,3B,12,,11,4,,2020.JPG,Left Block,3B1: 11 | 3B2: 4,High,Verified,Corrected (Audit ERR_007)
2020_P3B_12,2020,3B,13,,12,4,,2020.JPG,Left Block,3B1: 12 | 3B2: 4,High,Verified,Corrected (Audit ERR_008)
2020_P3B_13,2020,3B,14,,13,4,,2020.JPG,Left Block,3B1: 13 | 3B2: 4,High,Verified,Corrected (Audit ERR_009)
2020_P3B_14,2020,3B,15,,14,5,,2020.JPG,Left Block,3B1: 14 | 3B2: 5,High,Verified,Corrected (Audit ERR_010)
2020_P3B_15,2020,3B,16,,15,5,,2020.JPG,Left Block,3B1: 15 | 3B2: 5,High,Verified,Corrected (Audit ERR_011)
2020_P3B_16,2020,3B,17,,16,5,,2020.JPG,Left Block,3B1: 16 | 3B2: 5,High,Verified,Corrected (Audit ERR_012)
2020_P3B_17,2020,3B,18,,17,5,,2020.JPG,Left Block,3B1: 17 | 3B2: 5,High,Verified,Corrected (Audit ERR_013)
2020_P3B_18,2020,3B,19,,18,5,,2020.JPG,Left Block,3B1: 18 | 3B2: 5,High,Verified,Corrected (Audit ERR_014)
2020_P3B_19,2020,3B,20,,19,6,,2020.JPG,Left Block,3B1: 19 | 3B2: 6,High,Verified,Corrected (Audit ERR_015)
2020_P3B_20,2020,3B,21,,20,6,,2020.JPG,Left Block,3B1: 20 | 3B2: 6,High,Verified,
2020_P3B_21,2020,3B,22,,21,6,,2020.JPG,Left Block,3B1: 21 | 3B2: 6,High,Verified,
2020_P3B_22,2020,3B,23,,22,7,,2020.JPG,Left Block,3B1: 22 | 3B2: 7,High,Verified,
2020_P3B_23,2020,3B,24,,23,7,,2020.JPG,Left Block,3B1: 23 | 3B2: 7,High,Verified,
2020_P3B_24,2020,3B,25,,24,8,,2020.JPG,Left Block,3B1: 24 | 3B2: 8,High,Verified,
2020_P3B_25,2020,3B,26,,25,8,,2020.JPG,Left Block,3B1: 25 | 3B2: 8,High,Verified,
2020_P3B_26,2020,3B,27,,26,9,,2020.JPG,Left Block,3B1: 26 | 3B2: 9,High,Verified,
2020_P3B_27,2020,3B,28,,27,9,,2020.JPG,Right Block,3B1: 27 | 3B2: 9,High,Verified,
2020_P3B_28,2020,3B,29,,28,10,,2020.JPG,Right Block,3B1: 28 | 3B2: 10,High,Verified,
2020_P3B_29,2020,3B,30,,29,10,,2020.JPG,Right Block,3B1: 29 | 3B2: 10,High,Verified,
2020_P3B_30,2020,3B,31,,30,11,,2020.JPG,Right Block,3B1: 30 | 3B2: 11,High,Verified,
2020_P3B_31,2020,3B,32,,31,12,,2020.JPG,Right Block,3B1: 31 | 3B2: 12,High,Verified,
2020_P3B_32,2020,3B,33,,32,13,,2020.JPG,Right Block,3B1: 32 | 3B2: 13,High,Verified,
2020_P3B_33,2020,3B,34,,33,14,,2020.JPG,Right Block,3B1: 33 | 3B2: 14,High,Verified,
2020_P3B_34,2020,3B,35,,34,14,,2020.JPG,Right Block,3B1: 34 | 3B2: 14,High,Verified,
2020_P3B_35,2020,3B,36,,35,15,,2020.JPG,Right Block,3B1: 35 | 3B2: 15,High,Verified,
2020_P3B_36,2020,3B,37,,36,16,,2020.JPG,Right Block,3B1: 36 | 3B2: 16,High,Verified,
2020_P3B_37,2020,3B,38,,37,17,,2020.JPG,Right Block,3B1: 37 | 3B2: 17,High,Verified,
2020_P3B_38,2020,3B,39,,38,19,,2020.JPG,Right Block,3B1: 38 | 3B2: 19,High,Verified,
2020_P3B_39,2020,3B,40,,39,20,,2020.JPG,Right Block,3B1: 39 | 3B2: 20,High,Verified,
2020_P3B_40,2020,3B,41,,40,21,,2020.JPG,Right Block,3B1: 40 | 3B2: 21,High,Verified,
2020_P3B_41,2020,3B,42,,41,23,,2020.JPG,Right Block,3B1: 41 | 3B2: 23,High,Verified,
2020_P3B_42,2020,3B,43,,42,24,,2020.JPG,Right Block,3B1: 42 | 3B2: 24,High,Verified,Corrected (Audit ERR_016)
2020_P3B_43,2020,3B,44,,43,25,,2020.JPG,Right Block,3B1: 43 | 3B2: 25,High,Verified,Corrected (Audit ERR_017)
2020_P3B_44,2020,3B,45,,44,27,,2020.JPG,Right Block,3B1: 44 | 3B2: 27,High,Verified,Corrected (Audit ERR_018)
2020_P3B_45,2020,3B,46,,45,28,,2020.JPG,Right Block,3B1: 45 | 3B2: 28,High,Verified,Corrected (Audit ERR_019)
2020_P3B_46,2020,3B,47,,46,30,,2020.JPG,Right Block,3B1: 46 | 3B2: 30,High,Verified,Corrected (Audit ERR_020)
2020_P3B_47,2020,3B,48,,47,32,,2020.JPG,Right Block,3B1: 47 | 3B2: 32,High,Verified,Corrected (Audit ERR_021)
2020_P3B_48,2020,3B,49,,48,34,,2020.JPG,Right Block,3B1: 48 | 3B2: 34,High,Verified,Corrected (Audit ERR_022)
2020_P3B_49,2020,3B,50,,49,36,,2020.JPG,Right Block,3B1: 49 | 3B2: 36,High,Verified,Corrected (Audit ERR_023)
2020_P3B_50,2020,3B,51,,50,38,,2020.JPG,Right Block,3B1: 50 | 3B2: 38,High,Verified,Corrected (Audit ERR_024)
2020_P3B_51,2020,3B,52,,51,40,,2020.JPG,Right Block,3B1: 51 | 3B2: 40,High,Verified,Corrected (Audit ERR_025)
2020_P3B_52,2020,3B,53,,52,43,,2020.JPG,Right Block,3B1: 52 | 3B2: 43,High,Verified,
2020_P3B_53,2020,3B,54,,53,46,,2020.JPG,Right Block,3B1: 53 | 3B2: 46,High,Verified,Last row for Paper 3B
2021_1B_001,2021,1B,1,0,0,0,,2021.JPG,Left Table,0 | 0,High,Verified,
2021_1B_002,2021,1B,2,1,1,0,,2021.JPG,Left Table,1 | 0,High,Verified,
2021_1B_003,2021,1B,3,2,2,1,,2021.JPG,Left Table,2 | 1,High,Verified,
2021_1B_004,2021,1B,4,3,3,1,,2021.JPG,Left Table,3 | 1,High,Verified,
2021_1B_005,2021,1B,5,4,4,1,,2021.JPG,Left Table,4 | 1,High,Verified,
2021_1B_006,2021,1B,6,5,5,2,,2021.JPG,Left Table,5 | 2,High,Verified,
2021_1B_007,2021,1B,7,6,6,2,,2021.JPG,Left Table,6 | 2,High,Verified,
2021_1B_008,2021,1B,8,7,7,3,,2021.JPG,Left Table,7 | 3,High,Verified,
2021_1B_009,2021,1B,9,8,8,3,,2021.JPG,Left Table,8 | 3,High,Verified,
2021_1B_010,2021,1B,10,9,9,4,,2021.JPG,Left Table,9 | 4,High,Verified,
2021_1B_011,2021,1B,11,10,10,4,,2021.JPG,Left Table,10 | 4,High,Verified,
2021_1B_012,2021,1B,12,11,11,5,,2021.JPG,Left Table,11 | 5,High,Verified,
2021_1B_013,2021,1B,13,12,12,5,,2021.JPG,Left Table,12 | 5,High,Verified,
2021_1B_014,2021,1B,14,13,13,5,,2021.JPG,Left Table,13 | 5,High,Verified,
2021_1B_015,2021,1B,15,14,14,6,,2021.JPG,Left Table,14 | 6,High,Verified,
2021_1B_016,2021,1B,16,15,15,6,,2021.JPG,Left Table,15 | 6,High,Verified,
2021_1B_017,2021,1B,17,16,16,6,,2021.JPG,Left Table,16 | 6,High,Verified,
2021_1B_018,2021,1B,18,17,17,7,,2021.JPG,Left Table,17 | 7,High,Verified,
2021_1B_019,2021,1B,19,18,18,7,,2021.JPG,Left Table,18 | 7,High,Verified,
2021_1B_020,2021,1B,20,19,19,7,,2021.JPG,Left Table,19 | 7,High,Verified,
2021_1B_021,2021,1B,21,20,20,8,,2021.JPG,Left Table,20 | 8,High,Verified,
2021_1B_022,2021,1B,22,21,21,8,,2021.JPG,Left Table,21 | 8,High,Verified,
2021_1B_023,2021,1B,23,22,22,9,,2021.JPG,Left Table,22 | 9,High,Verified,
